NUM,ROMAJI,EXPECTED
1567,madanumatayoshimidatokakushouhanai。,まだ沼田良美だと確証はない。
1568,fuzaken'natte、anoon'na。,ふざけんなって、あの女。
1569,nandeinochinerawarenakixyanan'neendatte。,何で命狙われなきゃなんねえんだって。
1570,anatanomunounabukatachigaurusakute。,あなたの無能な部下たちがうるさくて。
1571,chantokeisanshiteutterukara。,ちゃんと計算して撃ってるから。
1572,donokyorikaradokoniuteba。,どの距離からどこに撃てば。
1573,doredakekurushimerareruka。,どれだけ苦しめられるか。
1574,imahason'nakotoiiatteruhimahanai。,今はそんなこと言い合ってる暇はない。
1575,konosekininhatottemorauzo。,この責任は取ってもらうぞ。
1576,tonikakukimotowosukuidasu。,とにかく木元を救い出す。
1577,okareterubashowowaridashinasai。,置かれてる場所を割り出しなさい。
1578,sekyuriti-gakakerareteru。,セキュリティーがかけられてる。
1579,korewowarerunohaanatashikainai。,これを破れるのはあなたしかいない。
1580,otousan'nomeiyowoyogoshita。,お父さんの名誉を汚した。
1581,hokoriniomotteshitekitakotosubetewo。,誇りに思ってしてきたこと全てを。
1582,konomamaikutoanataha。,このままいくとあなたは。
1583,koumushikkoubougaidetaihosareru。,公務執行妨害で逮捕される。
1584,sukuerunohakondohaanatadakara。,救えるのは今度はあなただから。
1585,bosukarakiitaikitsukenomisenorisuto。,ボスから聞いた行きつけの店のリスト。
1586,watashitachihachi-mudakara。,わたしたちはチームだから。
1587,nokosaretanumatasan'noko-tono。,残された沼田さんのコートの。
1588,pokettokarakinzokuhengadetekitandesu。,ポケットから金属片が出てきたんです。
1589,oukankoujoutetteitekinisagashite。,王冠工場徹底的に捜して。
1590,jikokenshouru-chinwomukounisureba。,自己検証ルーチンを無効にすれば。
1591,sousurebakonpyu-ta-no。,そうすればコンピューターの。
1592,zenbuwatashigashorishiteageru。,全部わたしが処理してあげる。
1593,dattewatashihaanatayo。,だってわたしはあなたよ。
1594,anatanokawariniyatteageta。,あなたの代わりにやってあげた。
1595,sansontachimomousugukoujounitsuku。,山村たちももうすぐ工場に着く。
1596,kikebakochiragakinishiterukotogawakaru。,聞けばこちらが気にしてることが分かる。
1597,soredakehan'ningayuuinitatsu。,それだけ犯人が優位に立つ。
1598,aitenoshikouwokochiragahaakusuru。,相手の思考をこちらが把握する。
1599,shigotomochantoyatteru。,仕事もちゃんとやってる。
1600,nandomokeijibuchoushouwototteru。,何度も刑事部長賞を取ってる。
1601,soutouwatashimosankounishitawa。,相当わたしも参考にしたわ。
1602,kasouken'nonakademokoredake。,科捜研の中でもこれだけ。
1603,erumonogaarunjanaikana。,得るものがあるんじゃないかな。
1604,yapparihokanobakatachitohachigauwa。,やっぱりほかのバカたちとは違うわ。
1605,soukan'nokubigatobunohakakujitsuda。,総監の首が飛ぶのは確実だ。
1606,watashinikangaegaarimasu。,わたしに考えがあります。
1607,ikitekaeraserukotogasenketsudesu。,生きて帰らせることが先決です。
1608,watashigazensekininwotorimasu。,わたしが全責任を取ります。
1609,oreramomouchottodekorosarerutokoyatta。,俺らももうちょっとで殺されるとこやった。
1610,mohayashudanhaerabanaitoiukotoda。,もはや手段は選ばないということだ。
1611,kanojogakonkainojitaiwomaneita。,彼女が今回の事態を招いた。
1612,boudainausonokakikomiwosaseteru。,膨大な嘘の書き込みをさせてる。
1613,kanarazukoroshinikurusorewonerau。,必ず殺しに来るそれを狙う。
1614,sorenikakerushikanaindayo。,それに懸けるしかないんだよ。
1615,soremajideyatten'noka。,それマジでやってんのか。
1616,hajimesaseteitadakimasu。,始めさせていただきます。
1617,renzokusatsujinjiken'nikanshiteto。,連続殺人事件に関してと。
1618,sakihodorenzokusatsujinhan'niyoru。,先ほど連続殺人犯による。
1619,akirakaninatteikumonoto。,明らかになっていくものと。
1620,keijiyuukaikankinjiken'nokeiidesuga。,刑事誘拐監禁事件の経緯ですが。
1621,kon'nakudaranaitewotsukattewarukattawa。,こんなくだらない手を使って悪かったわ。
1622,fujinkeikan'ninarisumasutoha。,婦人警官に成り済ますとは。
1623,mangaichikeisatsukankeishagaitara。,万が一警察関係者がいたら。
1624,mitsukeshidaikondohakorosu。,見つけしだい今度は殺す。
1625,sonoshinraiuragiranaidene。,その信頼裏切らないでね。
1626,nanisurukawakaranzoiya。,何するか分からんぞいや。
1627,kowasuyounamanewoshinaikagiri。,壊すようなまねをしないかぎり。
1628,gen'niwatashigaanatanotateninattara。,現にわたしがあなたの盾になったら。
1629,tsuitekurukotowosouteishiteru。,ついてくることを想定してる。
1630,kimotonoibashogawakarumadeha。,木元の居場所が分かるまでは。
1631,suto-ka-gatahananinokikkakede。,ストーカー型は何のきっかけで。
1632,taishouganikushiminikawarukawakaranai。,対象が憎しみに変わるか分からない。
1633,numatahamouissenwokoeteru。,沼田はもう一線を越えてる。
1634,hyottoshitebosuwokoroshite。,ひょっとしてボスを殺して。
1635,tasukeniikanainohanakamajanai。,助けに行かないのは仲間じゃない。
1636,kimotonoibashowotsukitome。,木元の居場所を突き止め。
1637,kakuritsutekinihaumakuikukanouseiha。,確率的にはうまくいく可能性は。
1638,yuushuunaatamadekkachigaooinakade。,優秀な頭でっかちが多い中で。
1639,kon'nanikuroushiteruhitomoirundatte。,こんなに苦労してる人もいるんだって。
1640,dakarahitonokurushimimowakarutoomou。,だから人の苦しみも分かると思う。
1641,sorenanonijoushihaanmari。,それなのに上司はあんまり。
1642,hanayakanimieruwatashiniakogareta。,華やかに見えるわたしに憧れた。
1643,peipeidemodekiruzatsuyoubakarimakasete。,ぺいぺいでもできる雑用ばかり任せて。
1644,dakarasukattoshitakatta。,だからすかっとしたかった。
1645,kowaimonogananinimonakutte。,怖いものが何にもなくって。
1646,tasukeniikanainohanakamajanai。,助けに行かないのは仲間じゃない。
1647,numatasan'noka-donomeisaishowo。,沼田さんのカードの明細書を。
1648,mondaihasokokaradoutachinaorukayo。,問題はそこからどう立ち直るかよ。
1649,han'nin'nishinjouwotorosasete。,犯人に心情を吐露させて。
1650,sorejaawatashinikanpaijanai。,それじゃあわたしに完敗じゃない。
1651,dattarakon'nanihitokoroshitenaideshou。,だったらこんなに人殺してないでしょう。
1652,moumotanaitoomoukedo。,もう持たないと思うけど。
1653,shinjixyattamonohashouganaijanai。,死んじゃったものはしょうがないじゃない。
1654,bukaichininshindaguraide。,部下一人死んだぐらいで。
1655,saigonoanshoubangougawakaranakatta。,最後の暗証番号が分からなかった。
1656,anatahakeitaikaraeizouwomiteru。,あなたは携帯から映像を見てる。
1657,anatagaanshoubangouwouchikomu。,あなたが暗証番号を打ち込む。
1658,sakkikoukansasetemoratta。,さっき交換させてもらった。
1659,anatagamochimonomadezenbu。,あなたが持ち物まで全部。
1660,dakarapuresuru-mudeshikaketa。,だからプレスルームで仕掛けた。
1661,dakarakimotogatasukattatoburafuwokaketa。,だから木元が助かったとブラフをかけた。
1662,sasuganisorehamuridattamitai。,さすがにそれは無理だったみたい。
1663,dakarakimotonoshinpakusuuhakocchi。,だから木元の心拍数はこっち。
1664,kon'nakudaranaikotosuruhitojanakatta。,こんなくだらないことする人じゃなかった。
1665,okagedetasukacchatta。,おかげで助かっちゃった。
1666,kittomin'namitsuketekurerutte。,きっとみんな見つけてくれるって。
1667,shikkariyaranaitootousan'nokaoni。,しっかりやらないとお父さんの顔に。
1668,tsuidenibosunomoyattokimashita。,ついでにボスのもやっときました。
1669,sokkuridattetsuuhoushitayatsu。,そっくりだって通報したやつ。
1670,orewootorinitsukaundaze。,俺をおとりに使うんだぜ。
1671,taihodekitakarayokattayounamonono。,逮捕できたからよかったようなものの。
1672,antananimoshitenaijanai。,あんた何もしてないじゃない。
1673,higesawattetadakedesho。,ひげ触ってただけでしょ。
1674,pi-po-topi-pa-nomanzaiha。,ピーポーとピーパーの漫才は。
1675,isogashiindayoseijikanohishoha。,忙しいんだよ政治家の秘書は。
1676,konojikenhateguchikaramiruto。,この事件は手口からみると。
1677,shousurumonokaranomesse-ji。,称する者からのメッセージ。
1678,wakakikanryou、nipponwosasaerunyu-ri-da-。,若き官僚、日本を支えるニューリーダー。
1679,chottomateyo、eriko。,ちょっと待てよ、絵里子。
1680,sashinsan、omachishiteorimashita。,佐神さん、お待ちしておりました。
1681,bukatoisshonisaizensendehataraku。,部下と一緒に最前線で働く。
1682,kyariattekotorashii。,キャリアってことらしい。
1683,toppunohitogaan'nafuudakara。,トップの人があんなふうだから。
1684,bukanohitotachimoomoshirosoudesune。,部下の人たちも面白そうですね。
1685,uchimotetsudaukotoninatta。,うちも手伝うことになった。
1686,jitakudekorosareteirukoto。,自宅で殺されていること。
1687,renzokusatsujindatoomowaremasu。,連続殺人だと思われます。
1688,imanotokorohigaishadoushino。,今のところ被害者同士の。
1689,amerikanoshiriarukira-。,アメリカのシリアルキラー。
1690,satsujinsoshikinonamaegashinoude。,殺人組織の名前が死の腕。
1691,attakadoukahaayashiikedo。,あったかどうかは怪しいけど。
1692,yamamurasanhakurobaruwoyondehan'nin'no。,山村さんは黒原を呼んで犯人の。
1693,watashitokatagirihaaoisan'no。,わたしと片桐は蒼井さんの。
1694,sorewoshitenmadetadorukotode。,それを始点までたどることで。
1695,tsuginohankougenbagayosokudekirunda。,次の犯行現場が予測できるんだ。
1696,soshiteichidohankouwookashitagenbato。,そして一度犯行を犯した現場と。
1697,orenokijihazettainorundarounatte。,俺の記事は絶対載るんだろうなって。
1698,naninoshinpaishitenda、anohito。,何の心配してんだ、あの人。
1699,shachouganakunattakon'natokini。,社長が亡くなったこんなときに。
1700,uchinokaishahasashinsanga。,うちの会社は佐神さんが。
1701,sorewogekitekinikaetanogasashinsan。,それを劇的に変えたのが佐神さん。
1702,konobirumosashinbirutteyobaretemasu。,このビルも佐神ビルって呼ばれてます。
1703,dousemisubakkarisurundakara。,どうせミスばっかりするんだから。
1704,uchidekon'nanoyarunoha。,うちでこんなのやるのは。
1705,jikan'niyuuzuugakikushigotonaishi。,時間に融通が利く仕事ないし。
1706,mitometeirutoiukotodesu。,認めているということです。
1707,toufuwotsukisasuyounakanji。,豆腐を突き刺すような感じ。
1708,doushiyoumonaiyatsudana。,どうしようもないやつだな。
1709,reiseinahanashiburikaramitemo。,冷静な話しぶりからみても。
1710,dandanteguchigasenrensareteikumondesho。,だんだん手口が洗練されていくもんでしょ。
1711,konohitochottooogaradamon'ne。,この人ちょっと大柄だもんね。
1712,satsujin'ninareteinaitame。,殺人に慣れていないため。
1713,aoiishachounokouyuukankeiwochuushin'ni。,蒼井社長の交友関係を中心に。
1714,tonikakuwakasadekirikondeikunoga。,とにかく若さで切り込んでいくのが。
1715,korekarahabokunojidaidesune。,これからは僕の時代ですね。
1716,shuzaijanakutesakinisousa。,取材じゃなくて先に捜査。
1717,shuppankeieinokotohananimowakaranai。,出版経営のことは何も分からない。
1718,keieiwoookikuakkasaseta。,経営を大きく悪化させた。
1719,aoiishachounohoumankeieigagen'inde。,蒼井社長の放漫経営が原因で。
1720,koroshitaiyatsuhakekkouirukamo。,殺したいやつは結構いるかも。
1721,joushimonanikagatsugatsushiterudeshou。,上司も何かがつがつしてるでしょう。
1722,yuuryokunayakuingasakamikouichisanto。,有力な役員が佐神公一さんと。
1723,tadashichuutonyuushanosashinsanha。,ただし中途入社の佐神さんは。
1724,sougyouichizokutohaoriaigawaruku。,創業一族とは折り合いが悪く。
1725,kaishawoyamedokuritsusurunodehatono。,会社を辞め独立するのではとの。
1726,ippousendainoshachounimokiniirare。,一方先代の社長にも気に入られ。
1727,aoiishachounomaenihatsunoaoikaigaino。,蒼井社長の前に初の蒼井家以外の。
1728,sashinsanhaaoishachougakorosaretajikoku。,佐神さんは蒼井社長が殺された時刻。
1729,kochiradeuchiawasewoshitemashita。,こちらで打ち合わせをしてました。
1730,shachougajiken'nimakikomare。,社長が事件に巻き込まれ。
1731,atokoukokukaishatonoyuchakuya。,あと広告会社との癒着や。
1732,soretokonoshazaipe-jinandesuga。,それとこの謝罪ページなんですが。
1733,wagashanotsuginihaikan'nisuruzasshiwo。,わが社の次に廃刊にする雑誌を。
1734,watashimokodomonokoroyondeta。,わたしも子供のころ読んでた。
1735,dentounonanoshitaninokosoutosuru。,伝統の名の下に残そうとする。
1736,okagedebokugaikurashuuekiwoagetemo。,おかげで僕がいくら収益を上げても。
1737,soredakebesutosera-wo。,それだけベストセラーを。
1738,sakka、supo-tsusenshu、yuumeijin。,作家、スポーツ選手、有名人。
1739,bokuhatan'nisorewomichibikidasudakedesu。,僕は単にそれを導きだすだけです。
1740,sorenishitemokoredakenoshigotoryou。,それにしてもこれだけの仕事量。
1741,watashinoshigotomosukoshiniteimasu。,わたしの仕事も少し似ています。
1742,don'nahanzainimosuto-ri-haarimasu。,どんな犯罪にもストーリーはあります。
1743,koborinihaaribaiganaittekotoka。,小堀にはアリバイがないってことか。
1744,izen'onajihenshuubuninattatokimo。,以前同じ編集部になったときも。
1745,mitekudasaikoborinoginkoukouzadesu。,見てください小堀の銀行口座です。
1746,yokujitsuzengakuhikidashitemasu。,翌日全額引き出してます。
1747,pe-pa-kanpani-desu。,ペーパーカンパニーです。
1748,tameraikizumoarimashita。,ためらい傷もありました。
1749,kinochiisaianootokorashiide。,気の小さいあの男らしいで。
1750,son'nakotogamasukominishiretara。,そんなことがマスコミに知れたら。
1751,toriaezukoitsuranoshobunha。,取りあえずこいつらの処分は。
1752,suto-ri-hakokokaradayo。,ストーリーはここからだよ。
1753,yattojikanwototteitadakemashitane。,やっと時間を取っていただけましたね。
1754,shuzainotokiyataisetsunahitotoautokiha。,取材のときや大切な人と会うときは。
1755,koborisan'nonakunattayoruno。,小堀さんの亡くなった夜の。
1756,sonotamenikyouhakimashita。,そのために今日は来ました。
1757,tasatsunokanouseimoarimasu。,他殺の可能性もあります。
1758,sashinsan'norikonsaretaokusamato。,佐神さんの離婚された奥さまと。
1759,koborisantohadoukyuuseidatoka。,小堀さんとは同級生だとか。
1760,dattarakon'nahanashimokiiterudeshou。,だったらこんな話も聞いてるでしょう。
1761,sorehashiseikatsunimoatehamaru。,それは私生活にも当てはまる。
1762,bokuhadokomademoshigotoyuusen。,僕はどこまでも仕事優先。
1763,kateinihamukaitenakatta。,家庭には向いてなかった。
1764,sorenikiduitadakenokotodesu。,それに気付いただけのことです。
1765,tsumaranaisuto-ri-ka。,つまらないストーリーか。
1766,anojinkanokotomohotondo。,あの人家のこともほとんど。
1767,hotondoieniinakattadesukara。,ほとんど家にいなかったですから。
1768,kodomogadekitekarahatokuni。,子供ができてからは特に。
1769,chottoshitakotodeiiaininatte。,ちょっとしたことで言い合いになって。
1770,watashihashuukanshimomiteru。,わたしは週刊誌も見てる。
1771,sorenishoujikiiibukajanakattashi。,それに正直いい部下じゃなかったし。
1772,itsukamondaiokosutoomotteta。,いつか問題起こすと思ってた。
1773,konotenozasshiimakibishiikara。,この手の雑誌今厳しいから。
1774,sonopasokonmottette。,そのパソコン持ってって。
1775,kaisekishitamonogakoredesu。,解析したものがこれです。
1776,darekagakoborinioshieteitanoha。,誰かが小堀に教えていたのは。
1777,shikamoichibubundakenande。,しかも一部分だけなんで。
1778,saa、sonoenokotohashirimasenga。,さあ、その絵のことは知りませんが。
1779,anatahakoborinoouryounikiduki。,あなたは小堀の横領に気付き。
1780,oisogashiitokorosuimasen。,お忙しいところすいません。
1781,koborinokeitaime-rukaisekishitara。,小堀の携帯メール解析したら。
1782,koresonodaininguba-nochikakuno。,これそのダイニングバーの近くの。
1783,tashikanisonohinominiitta。,確かにその日飲みに行った。
1784,shuppanshatteson'nanikyuuryouiinoka。,出版社ってそんなに給料いいのか。
1785,uketottetanjanaideshouka。,受け取ってたんじゃないでしょうか。
1786,zuibunhaburiyokattamitaiyanaika。,ずいぶん羽振りよかったみたいやないか。
1787,aoiishachounikattemorattano。,蒼井社長に買ってもらったの。
1788,tsukiattetaratouzendesho。,付き合ってたら当然でしょ。
1789,yarikaesutteiunohahontounandesune。,やり返すっていうのは本当なんですね。
1790,souiukeikouhaarimasu。,そういう傾向はあります。
1791,shussenotamenitamashiiwouttaningen。,出世のために魂を売った人間。
1792,bun'eikan'noshachouninarutameniha。,文英館の社長になるためには。
1793,ba-desakewonanihaimosusumeteruno。,バーで酒を何杯も勧めてるの。
1794,baggukarakoborinochinotsuita。,バッグから小堀の血の付いた。
1795,taorugahakkensaremashita。,タオルが発見されました。
1796,dokokarakakoborinoouryounokenwoshiri。,どこからか小堀の横領の件を知り。
1797,saranisakewonomasetemeiteijoutainisase。,さらに酒を飲ませて酩酊状態にさせ。
1798,sonosaisanchinitsumiwokabuseyouto。,その際山地に罪をかぶせようと。
1799,koborinisanchiwosasowasetanomoanata。,小堀に山地を誘わせたのもあなた。
1800,yamajisan'nobaggujanai。,山地さんのバッグじゃない。
1801,watashiganyu-yo-kudekattamonodesu。,わたしがニューヨークで買ったものです。
1802,konobagguwoyamajisangamotteitanoha。,このバッグを山地さんが持っていたのは。
1803,anatanarahikuteamata。,あなたなら引く手あまた。
1804,zasshiwomotterutashakarakaukoto。,雑誌を持ってる他社から買うこと。
1805,ge-mushinishiyoutoshiteita。,ゲーム誌にしようとしていた。
1806,doushitemoshikingahoshikatta。,どうしても資金が欲しかった。
1807,chisuishuppan'noshachounishuuninshite。,知水出版の社長に就任して。
1808,soreyorisakinishachougage-mume-ka-ni。,それより先に社長がゲームメーカーに。
1809,sorewososhishiyoutoshachouwokoroshita。,それを阻止しようと社長を殺した。
1810,otousantonoomoidenozasshidakara。,お父さんとの思い出の雑誌だから。
1811,konohondanagazouwokaisekishitemitara。,この本棚画像を解析してみたら。
1812,yondekikasetemorattetato。,読んで聞かせてもらってたと。
1813,soregaanatanosuto-ri-。,それがあなたのストーリー。
1814,yasashikattakoronoomoideha。,優しかったころの思い出は。
1815,doukyuuseinokoborinitabitabi。,同級生の小堀にたびたび。
1816,koborimowatasazusuteteitakedo。,小堀も渡さず捨てていたけど。
1817,suterarenakattamitai。,捨てられなかったみたい。
1818,naokikungaegaitaanatanokaoyo。,直樹君が描いたあなたの顔よ。
1819,kyonen'noharu、youikuhiwowatasutameni。,去年の春、養育費を渡すために。
1820,ichidodaketamatamanaokikun'nimoatta。,一度だけたまたま直樹君にも会った。
1821,naokikun、sonokotooboeteru。,直樹君、そのこと覚えてる。
1822,pattonakamigakieteshimatta。,ぱっと中身が消えてしまった。
1823,sashinwoobikidasutametohaie。,佐神をおびき出すためとはいえ。
1824,mamoritakattandatoomoimasu。,守りたかったんだと思います。
1825,kekkyokujin'noomoidedekiteruno。,結局人の思いでできてるの。
1826,chesuyashougiyorizuttona。,チェスや将棋よりずっとな。
1827,shougikuzushihatokuinandesukedone。,将棋崩しは得意なんですけどね。
1828,son'nanodoudatteiijan。,そんなのどうだっていいじゃん。
1829,niwatorinitaisururisupekutogatarinai。,鶏に対するリスペクトが足りない。
1830,furaidochikin'onegaishimasu。,フライドチキンお願いします。
1831,kitekurerutoomottemashita。,来てくれると思ってました。
1832,kittomin'namitsuketekurerutte。,きっとみんな見つけてくれるって。
1833,chantouteruyouninaranakya。,ちゃんと撃てるようにならなきゃ。
1834,kuukou、kaijoutounokeibiniha。,空港、会場等の警備には。
1835,kureguremoirounonaiyou。,くれぐれも遺漏のないよう。
1836,nanikaomoshiroikotonaikatteiukara。,何か面白いことないかっていうから。
1837,seijikahishohaisogashiindayo。,政治家秘書は忙しいんだよ。
1838,iya、souiukotojanai。,いや、そういうことじゃない。
1839,mouchottomaseteruyo。,もうちょっとませてるよ。
1840,rikasan'nipuropo-zusuru。,理香さんにプロポーズする。
1841,tooyamasan'nomonojanai。,遠山さんのものじゃない。
1842,kouenwosanpochuushikakerareta。,公園を散歩中仕掛けられた。
1843,kankeishiterukamoshirenai。,関係してるかもしれない。
1844,sogekijiken'nimadesakanoborimasu。,狙撃事件にまでさかのぼります。
1845,anobakudanhaotoridattanoka。,あの爆弾はおとりだったのか。
1846,kimotosan'nobirunokeibiwohazushite。,木元さんのビルの警備を外して。
1847,kon'natenokondatorappuwo。,こんな手の込んだトラップを。
1848,yaharikurobaruiinchousogekijikenwo。,やはり黒原委員長狙撃事件を。
1849,sokohamadatsumekireteimasen。,そこはまだ詰めきれていません。
1850,sokodeiinchouwonerattabakkuwosagurutame。,そこで委員長を狙ったバックを探るため。
1851,kimotowoittantaisakushitsukaradashi。,木元をいったん対策室から出し。
1852,soreyorikonosuukagetsunokouryoshiboujin。,それよりこの数カ月の行旅死亡人。
1853,kuroitsukinokanbunisokkurinandesu。,黒い月の幹部にそっくりなんです。
1854,kononakunattaho-muresuwoaratte。,この亡くなったホームレスを洗って。
1855,korehyottoshitaranottehashittara。,これひょっとしたら乗って走ったら。
1856,tsumaritooyamasanhaodosare。,つまり遠山さんは脅され。
1857,bakudantsukinoru-muran'na-wohashirasare。,爆弾付きのルームランナーを走らされ。
1858,chikaratsukitatokodebakushishita。,力尽きたとこで爆死した。
1859,shinoru-muran'na-ttekotoka。,死のルームランナーってことか。
1860,fusesseinaseikatsuwoshitetawariniha。,不摂生な生活をしてた割には。
1861,totsuzenshimoarimasukarane。,突然死もありますからね。
1862,kekkoudeirihaarundesune。,結構出入りはあるんですね。
1863,kyoutsuunoshoumongaarimashita。,共通の掌紋がありました。
1864,keishichounode-tabe-sunonakani。,警視庁のデータベースの中に。
1865,kakokunarisutorawokashitetamitaiya。,過酷なリストラをかしてたみたいや。
1866,ru-muran'na-yakinimukawaseru。,ルームランナーや木に向かわせる。
1867,sorekarakonosouchiwotsukuttahan'ninha。,それからこの装置を作った犯人は。
1868,ru-muran'na-deen'entohashiru。,ルームランナーで延々と走る。
1869,yamamurasanhahigaishatachiga。,山村さんは被害者たちが。
1870,souiebakaedechan'nootousanmo。,そういえば楓ちゃんのお父さんも。
1871,koujounokeieiwosareteite。,工場の経営をされていて。
1872,mamirinshoku々shirabetetandane。,マミリン色々調べてたんだね。
1873,shizuokakenkeikaranyuushushimashita。,静岡県警から入手しました。
1874,joginguchuunojoseigayakyuubouwokabutta。,ジョギング中の女性が野球帽をかぶった。
1875,osorakuru-muran'na-ninoserarerutokini。,おそらくルームランナーに乗せられるときに。
1876,mishimaseimitsukikinoshachouhashibou。,三島精密機器の社長は志望。
1877,hakkiriittemakkijoutai。,はっきり言って末期状態。
1878,muriniatooshishitekureta。,無理に後押ししてくれた。
1879,kondootokodoushisashidenomitaitte。,今度男同士差しで飲みたいって。
1880,pikkuappuowattayo。,ピックアップ終わったよ。
1881,sutanganwokattahitono。,スタンガンを買った人の。
1882,watashihaanatanihakeijideattehoshii。,私はあなたには刑事であってほしい。
1883,fujimoritoshiogasutangan'no。,藤森俊夫がスタンガンの。
1884,sashitemuzukashiisagyoudehanaihazudesu。,さして難しい作業ではないはずです。
1885,demomadajoukyoushoukodakene。,でもまだ状況証拠だけね。
1886,musumegamuchanakotoiidashitemo。,娘が無茶なこと言いだしても。
1887,ginkounokashihagashitteyatsudene。,銀行の貸しはがしってやつでね。
1888,koredakehakeikenshitamonojanaito。,これだけは経験した者じゃないと。
1889,demokatagirisan'nimeiwakuhakakenai。,でも片桐さんに迷惑は掛けない。
1890,ichinindeikiteikudakeno。,一人で生きていくだけの。
1891,korefujimoritoshionomonodesu。,これ藤森俊夫のものです。
1892,otousan'ureshisounihanashiteta。,お父さんうれしそうに話してた。
1893,sonomaenihanashigaarukaratte。,その前に話があるからって。
1894,aisatsushiteokitainda。,あいさつしておきたいんだ。
1895,konaidamitsuketandakedo。,こないだ見つけたんだけど。
1896,anatanootousanfujimoritoshiosanha。,あなたのお父さん藤森俊夫さんは。
1897,osorakusatsujinhoujowoshimashita。,おそらく殺人ほう助をしました。
1898,hontounoshuboushahaotousan'nonakamade。,本当の首謀者はお父さんの仲間で。
1899,mokugekishahaiounonioigashitatoitta。,目撃者は硫黄の臭いがしたと言った。
1900,juudonokankinoushougainobaai。,重度の肝機能障害の場合。
1901,onajiomoiwosaseteyaritai。,同じ思いをさせてやりたい。
1902,jikan'niowaretaanokyoufuwo。,時間に追われたあの恐怖を。
1903,sokodeshigotonakamadearuotousanha。,そこで仕事仲間であるお父さんは。
1904,satsujin'noyougigakakatteita。,殺人の容疑が掛かっていた。
1905,higaishanotsumenonakaninokotteita。,被害者の爪の中に残っていた。
1906,orewookuttekuretadakeda。,俺を送ってくれただけだ。
1907,katagirigakeijidearutoiukotowo。,片桐が刑事であるということを。
1908,takechankararenrakugaatta。,武ちゃんから連絡があった。
1909,sakkikokokaraotousan'no。,さっきここからお父さんの。
1910,basudenigeruyounitte。,バスで逃げるようにって。
1911,tatoehoujodatoshitemo。,たとえほう助だとしても。
1912,jiken'nikan'yoshiteirunaraba。,事件に関与しているならば。
1913,nanikarikaringanikonikoshitedeteittazo。,何かリカリンがにこにこして出ていったぞ。
1914,kaowotsubusaretashitaigahakkensareta。,顔をつぶされた死体が発見された。
1915,sukkariosokunacchaimashitane。,すっかり遅くなっちゃいましたね。
1916,mattakutekiniataranainante。,まったく的に当たらないなんて。
1917,yubinokakudohasonotsudochigauhazu。,指の角度はその都度違うはず。
1918,tsukeraretakanouseigaaru。,付けられた可能性がある。
1919,gyoumujououryounoutagaidetaihosuru。,業務上横領の疑いで逮捕する。
1920,saotomesan'noossharareteiru。,早乙女さんのおっしゃられている。
1921,musukowosenjouniikasenaisouketsuisureba。,息子を戦場に行かせないそう決意すれば。
1922,sorehachottooogesadeshita。,それはちょっと大げさでした。
1923,sukoshikizanaiikatawosaseteitadakereba。,少しきざな言い方をさせていただければ。
1924,aidakewomassugunimitsumerukoto。,愛だけを真っすぐに見詰めること。
1925,jikainiokotaeshiteitadakutoiukotode。,次回にお答えしていただくということで。
1926,soredemoshikashitehahaoyanowatashini。,それでもしかして母親のわたしに。
1927,moushiwakenaikedomuzukashiiwa。,申し訳ないけど難しいわ。
1928,musukodakedopuraibe-tonakotomadeha。,息子だけどプライベートなことまでは。
1929,bokutoryoukohawakaretandayo。,僕と涼子は別れたんだよ。
1930,umaretekurukodomonomikatayo。,生まれてくる子供の味方よ。
1931,sorenishitemokinmedarutte。,それにしても金メダルって。
1932,shachoushitsunishashinkazattearudesho。,社長室に写真飾ってあるでしょ。
1933,daredattenyuushouguraishitai。,誰だって入賞ぐらいしたい。
1934,tadanasouiufuunikangaeru。,ただなそういうふうに考える。
1935,chokusetsukigaigaaruwakejanaiwa。,直接危害があるわけじゃないわ。
1936,kaimononougaarutoiwareteiruno。,買い物脳があるといわれているの。
1937,kaimonowosurutoshiawasewokanjirutoiunou。,買い物をすると幸せを感じるという脳。
1938,sutoresuhassan'ninarutteiuka。,ストレス発散になるっていうか。
1939,dakedoanatanoyounatekireikininattekara。,だけどあなたのような適齢期になってから。
1940,on'nagakekkon'aitenimotomerumonoha。,女が結婚相手に求めるものは。
1941,keizairyokugadaijininattekuru。,経済力が大事になってくる。
1942,kawaiifukutokakisetai。,カワイイ服とか着せたい。
1943,kawaiimonoirotoridori。,カワイイもの色とりどり。
1944,pinkunoribon'notsuita。,ピンクのリボンの付いた。
1945,chiisanatsutsumiwokakaeteiru。,小さな包みを抱えている。
1946,dakedoanatahakieteshimaitaihodo。,だけどあなたは消えてしまいたいほど。
1947,watashimoshiawaseninaritai。,わたしも幸せになりたい。
1948,gamansurutosutoresuninaru。,我慢するとストレスになる。
1949,seikakugawaruikarajanai。,性格が悪いからじゃない。
1950,tadakirakirakawaiimonowo。,ただきらきらカワイイものを。
1951,minitsuketariatsumerunogadaisukidakara。,身に着けたり集めるのが大好きだから。
1952,aiwomamoritaitonozomuawarenakohitsujiyo。,愛を守りたいと望む哀れな子羊よ。
1953,ibikigamajiuruseenda。,いびきがマジうるせえんだ。
1954,kadohaanataniichiban'niterukamo。,廉はあなたに一番似てるかも。
1955,kounankamajimedeojouhinde。,洸なんかまじめでお上品で。
